id,suburb_locality_id,major_name_id,major_name,major_name_type,major_name_ascii
1705,1805,100068,Ohakune,Town,Ohakune
1708,1808,100046,Kerikeri,Town,Kerikeri
1712,1813,100027,Gore,Town,Gore
1719,1820,100069,Ōpōtiki,Town,Opotiki
1722,1823,100037,Inglewood,Town,Inglewood
1725,1826,100121,Waiouru,Town,Waiouru
1728,1829,100090,Riverton/Aparima,Town,Riverton/Aparima
1740,1842,100008,Brightwater,Town,Brightwater
1743,1845,100180,Lawrence,Town,Lawrence
1744,1846,100180,Lawrence,Town,Lawrence
1747,1850,100027,Gore,Town,Gore
1753,1856,100087,Raglan,Town,Raglan
1757,1860,100108,Te Kūiti,Town,Te Kuiti
1758,1861,100037,Inglewood,Town,Inglewood
1767,1870,100090,Riverton/Aparima,Town,Riverton/Aparima
1778,1882,1000032,Waharoa,Town,Waharoa
1788,1893,100160,Palmerston,Town,Palmerston
1793,1898,103679,Riversdale,Town,Riversdale
1802,1907,102913,West Melton,Town,West Melton
1805,1910,100003,Ashburton,Town,Ashburton
1812,1918,100165,Hikurangi,Town,Hikurangi
1814,1920,100135,Whakatāne,Town,Whakatane
1815,1921,100032,Hastings,City,Hastings
1826,1932,100193,Te Karaka,Town,Te Karaka
1828,1934,100137,Whangārei,City,Whangarei
1833,1939,100027,Gore,Town,Gore
1834,1940,104036,Taupiri,Town,Taupiri
1846,1952,100067,Oamaru,Town,Oamaru
1857,1963,100140,Woodend,Town,Woodend
1861,1967,100038,Invercargill,City,Invercargill
1864,1970,100029,Greytown,Town,Greytown
1865,1971,100061,Motueka,Town,Motueka
1873,1979,100006,Blenheim,Town,Blenheim
1875,1981,100103,Taupō,Town,Taupo
1882,1988,100063,Napier,City,Napier
1883,1990,100030,Hamilton,City,Hamilton
1885,1992,100068,Ohakune,Town,Ohakune
1892,1999,104044,Renwick,Town,Renwick
1894,2001,100114,Tūrangi,Town,Turangi
1900,2008,100045,Kawerau,Town,Kawerau
1904,2012,100200,Murchison,Town,Murchison
1905,2013,100057,Matamata,Town,Matamata
1912,2020,100032,Hastings,City,Hastings
1913,2021,100114,Tūrangi,Town,Turangi
1927,2035,100030,Hamilton,City,Hamilton
1935,2043,100032,Hastings,City,Hastings
1940,2048,100009,Bulls,Town,Bulls
1942,2050,100200,Murchison,Town,Murchison
1943,2051,100204,Seddon,Town,Seddon
1945,2054,100204,Seddon,Town,Seddon
1946,2055,100039,Kaikohe,Town,Kaikohe
1950,2060,100151,Amberley,Town,Amberley
1955,2065,100085,Queenstown,Town,Queenstown
1961,2071,100035,Hokitika,Town,Hokitika
1962,2072,100014,Cromwell,Town,Cromwell
1964,2074,100014,Cromwell,Town,Cromwell
1968,2078,100001,Alexandra,Town,Alexandra
1969,2080,100190,Cheviot,Town,Cheviot
1971,2082,100058,Milton,Town,Milton
1972,2083,100085,Queenstown,Town,Queenstown
1977,2088,100188,Tuatapere,Town,Tuatapere
1996,2107,100105,Te Anau,Town,Te Anau
2003,2114,100014,Cromwell,Town,Cromwell
2007,2118,100171,Tapanui,Town,Tapanui
2009,2120,100115,Twizel,Town,Twizel
2010,2121,100038,Invercargill,City,Invercargill
2013,2124,100238,Ōmarama,Major Locality,Omarama
2019,2130,104031,Mosgiel,Town,Mosgiel
2021,2132,100090,Riverton/Aparima,Town,Riverton/Aparima
2025,2136,100085,Queenstown,Town,Queenstown
2028,2139,100001,Alexandra,Town,Alexandra
2033,2144,100040,Kaikōura,Town,Kaikoura
2047,2158,100001,Alexandra,Town,Alexandra
2074,2187,100103,Taupō,Town,Taupo
2077,2190,100009,Bulls,Town,Bulls
2082,2195,100168,Roxburgh,Town,Roxburgh
2087,2200,100129,Wānaka,Town,Wanaka
2131,2245,100130,Whanganui,Town,Whanganui
2138,2255,100130,Whanganui,Town,Whanganui
2144,2261,100123,Waipukurau,Town,Waipukurau
2147,2264,100077,Palmerston North,City,Palmerston North
2154,2271,100063,Napier,City,Napier
2157,2274,104036,Taupiri,Town,Taupiri
2158,2275,100103,Taupō,Town,Taupo
2159,2276,100204,Seddon,Town,Seddon
2160,2277,100135,Whakatāne,Town,Whakatane
2172,2289,100010,Cambridge,Town,Cambridge
2178,2295,100065,New Plymouth,City,New Plymouth
2183,2300,100030,Hamilton,City,Hamilton
2188,2305,100085,Queenstown,Town,Queenstown
2191,2308,100180,Lawrence,Town,Lawrence
2216,2334,100205,Owaka,Town,Owaka
2224,2342,100134,Westport,Town,Westport
2243,2361,100134,Westport,Town,Westport
2244,2362,100085,Queenstown,Town,Queenstown
2245,2363,100114,Tūrangi,Town,Turangi
2248,2366,102854,Mount Richmond Forest Park,Major Locality,Mount Richmond Forest Park
2262,2380,100036,Huntly,Town,Huntly
2266,2384,100030,Hamilton,City,Hamilton
2267,2385,100014,Cromwell,Town,Cromwell
2268,2386,100057,Matamata,Town,Matamata
2277,2395,100129,Wānaka,Town,Wanaka
2284,2402,100032,Hastings,City,Hastings
2285,2403,100135,Whakatāne,Town,Whakatane
2289,2407,100006,Blenheim,Town,Blenheim
2291,2409,100175,Tīrau,Town,Tirau
2300,2419,100065,New Plymouth,City,New Plymouth
2301,2420,100180,Lawrence,Town,Lawrence
2302,2421,100001,Alexandra,Town,Alexandra
2308,2427,100238,Ōmarama,Major Locality,Omarama
2309,2428,100031,Hanmer Springs,Town,Hanmer Springs
2317,2436,100105,Te Anau,Town,Te Anau
2322,2442,100103,Taupō,Town,Taupo
2335,2457,100085,Queenstown,Town,Queenstown
2342,2464,100001,Alexandra,Town,Alexandra
2346,2468,100040,Kaikōura,Town,Kaikoura
2354,2476,100155,Waikouaiti,Town,Waikouaiti
2361,2483,100018,Dunedin,City,Dunedin
2367,2490,100018,Dunedin,City,Dunedin
2388,2511,100028,Greymouth,Town,Greymouth
2389,2512,100028,Greymouth,Town,Greymouth
2397,2520,100216,Granity,Major Locality,Granity
2400,2523,102750,Collingwood,Town,Collingwood
2401,2524,102750,Collingwood,Town,Collingwood
2403,2526,100101,Tākaka,Town,Takaka
2406,2529,100101,Tākaka,Town,Takaka
2425,2548,100064,Nelson,City,Nelson
2437,2560,100176,Havelock,Town,Havelock
2468,2592,100056,Masterton,Town,Masterton
2473,2597,100056,Masterton,Town,Masterton
2477,2601,100056,Masterton,Town,Masterton
2487,2611,104021,Clive,Town,Clive
2489,2613,104039,Te Awanga,Town,Te Awanga
2491,2615,104039,Te Awanga,Town,Te Awanga
2499,2623,100063,Napier,City,Napier
2510,2635,102684,Manutūkē,Town,Manutuke
2512,2637,102684,Manutūkē,Town,Manutuke
2513,2638,100026,Gisborne,Town,Gisborne
2529,2659,104025,Ōhope,Town,Ohope
2534,2664,100684,Papamoa,Town,Papamoa
2539,2669,104077,Mount Maunganui,Town,Mount Maunganui
2542,2672,100956,Whakamārama,Town,Whakamarama
2543,2673,100149,Ōmokoroa,Town,Omokoroa
2545,2675,100043,Katikati,Town,Katikati
2546,2676,102674,Tahawai,Town,Tahawai
2548,2678,100118,Waihi,Town,Waihi
2555,2686,100138,Whitianga,Town,Whitianga
2560,2691,100138,Whitianga,Town,Whitianga
2574,2705,100013,Coromandel,Town,Coromandel
2575,2706,100013,Coromandel,Town,Coromandel
2580,2711,100111,Thames,Town,Thames
2586,2717,100111,Thames,Town,Thames
2589,2720,1000046,Kaiaua,Town,Kaiaua
2596,2727,104070,Whitford,Town,Whitford
2603,2735,100097,Stratford,Town,Stratford
2608,2740,100187,Outram,Town,Outram
2611,2743,100101,Tākaka,Town,Takaka
2613,2745,100033,Hāwera,Town,Hawera
2622,2755,101160,Te Henga / Bethells Beach,Major Locality,Te Henga / Bethells Beach
2624,2757,102209,South Head,Town,South Head
2625,2758,101162,Kaukapakapa,Town,Kaukapakapa
2627,2760,100133,Wellsford,Town,Wellsford
2629,2762,100133,Wellsford,Town,Wellsford
2630,2763,100133,Wellsford,Town,Wellsford
2658,2791,101194,Awanui,Town,Awanui
2659,2792,101194,Awanui,Town,Awanui
2661,2794,101194,Awanui,Town,Awanui
2668,2801,101199,Pukenui,Town,Pukenui
2675,2808,104030,Mangōnui,Town,Mangonui
2680,2813,100046,Kerikeri,Town,Kerikeri
2681,2814,101216,Haruru,Town,Haruru
2686,2819,100094,Russell,Town,Russell
2692,2825,100094,Russell,Town,Russell
2699,2832,100137,Whangārei,City,Whangarei
2701,2835,100137,Whangārei,City,Whangarei
2717,2853,100184,Waipu,Town,Waipu
2721,2857,100147,Ruakākā,Town,Ruakaka
2726,2862,100131,Warkworth,Town,Warkworth
2727,2863,101128,Algies Bay,Major Locality,Algies Bay
2730,2866,104026,Orewa,Town,Orewa
2733,2870,103786,Wainui,Town,Wainui
2737,2874,100091,Whangaparāoa,Town,Whangaparaoa
2748,2885,100091,Whangaparāoa,Town,Whangaparaoa
2809,2950,100199,Ōkato,Town,Okato
2816,2957,102624,Kaeo,Town,Kaeo
2817,2958,100169,Riverhead,Town,Riverhead
2822,2963,100236,Kumeū,Town,Kumeu
2898,3979,100114,Tūrangi,Town,Turangi
2902,3983,101237,Reporoa,Town,Reporoa
2904,3987,100177,Mamaku,Town,Mamaku
2910,3994,100118,Waihi,Town,Waihi
2913,3997,100036,Huntly,Town,Huntly
2914,3998,100036,Huntly,Town,Huntly
2915,4000,100071,Ōtaki,Town,Otaki
2919,4005,100114,Tūrangi,Town,Turangi
2920,4006,103588,Clevedon,Town,Clevedon
2933,4020,100136,Whangamatā,Town,Whangamata
2935,4022,102674,Tahawai,Town,Tahawai
2937,4024,100144,Ngāruawāhia,Town,Ngaruawahia
2942,4029,100107,Te Awamutu,Town,Te Awamutu
2943,4030,100052,Mangakino,Town,Mangakino
2950,4039,100123,Waipukurau,Town,Waipukurau
2955,4044,100115,Twizel,Town,Twizel
2956,4045,103526,Franz Josef/Waiau,Major Locality,Franz Josef/Waiau
2963,4053,100129,Wānaka,Town,Wanaka
2968,4059,100007,Bluff,Town,Bluff
2971,4062,103133,Governors Bay,Town,Governors Bay
2972,4063,101249,Lake Hāwea,Town,Lake Hawea
2991,4085,100131,Warkworth,Town,Warkworth
2995,4090,100168,Roxburgh,Town,Roxburgh
3001,4101,102057,Onewhero,Town,Onewhero
3006,4106,100087,Raglan,Town,Raglan
3008,4108,100172,Kaitangata,Town,Kaitangata
3009,4109,100005,Balclutha,Town,Balclutha
3013,4113,100145,Tuakau,Town,Tuakau
3021,4124,1000055,Lower Moutere,Town,Lower Moutere
3025,4128,102750,Collingwood,Town,Collingwood
3026,4129,103351,Sefton,Town,Sefton
3048,4393,100007,Bluff,Town,Bluff
3060,4608,100104,Tauranga,City,Tauranga
3069,4739,100135,Whakatāne,Town,Whakatane
3081,4872,100004,Auckland,City,Auckland
3127,6522,100231,Waiheke Island,Town,Waiheke Island
3128,6524,102578,Ngakuru,Town,Ngakuru
3129,6525,104042,Stewart Island,Major Locality,Stewart Island
3133,6529,100133,Wellsford,Town,Wellsford
3135,6533,100172,Kaitangata,Town,Kaitangata
3139,6540,100189,Ruawai,Town,Ruawai
3171,8645,100030,Hamilton,City,Hamilton
3172,8646,100048,Levin,Town,Levin
3175,8649,100231,Waiheke Island,Town,Waiheke Island
3185,8659,100114,Tūrangi,Town,Turangi
3186,8661,100098,Taihape,Town,Taihape
3188,8664,100031,Hanmer Springs,Town,Hanmer Springs
3196,8672,100114,Tūrangi,Town,Turangi
3204,8680,100102,Taumarunui,Town,Taumarunui
3205,8681,100086,Raetihi,Town,Raetihi
3221,8699,104049,Puhi Puhi,Major Locality,Puhi Puhi
3222,8700,104050,Seaward Valley,Major Locality,Seaward Valley
3235,8760,100137,Whangārei,City,Whangarei
3236,8761,100006,Blenheim,Town,Blenheim
3239,8764,100112,Timaru,Town,Timaru
3241,8766,100028,Greymouth,Town,Greymouth
3250,8775,100231,Waiheke Island,Town,Waiheke Island
3260,8794,100190,Cheviot,Town,Cheviot
3274,8809,100112,Timaru,Town,Timaru
3294,8832,103133,Governors Bay,Town,Governors Bay
3295,8833,100137,Whangārei,City,Whangarei
3306,8852,100115,Twizel,Town,Twizel
3308,8854,100115,Twizel,Town,Twizel
3314,8860,100103,Taupō,Town,Taupo
3317,8863,100103,Taupō,Town,Taupo
3322,8868,100103,Taupō,Town,Taupo
3337,8884,100085,Queenstown,Town,Queenstown
3340,8888,100026,Gisborne,Town,Gisborne
3342,8890,100026,Gisborne,Town,Gisborne
3343,8891,100026,Gisborne,Town,Gisborne
3346,8894,102684,Manutūkē,Town,Manutuke
3348,8896,100193,Te Karaka,Town,Te Karaka
3350,8898,100490,Mātāwai,Major Locality,Matawai
3353,8901,101096,Tolaga Bay,Town,Tolaga Bay
3354,8902,102684,Manutūkē,Town,Manutuke
3356,8904,1000039,Waimatā,Major Locality,Waimata
3358,8906,100026,Gisborne,Town,Gisborne
3360,8908,100026,Gisborne,Town,Gisborne
3363,8911,101303,Parua Bay,Town,Parua Bay
3364,8912,101303,Parua Bay,Town,Parua Bay
3378,8948,100134,Westport,Town,Westport
3391,8962,100091,Whangaparāoa,Town,Whangaparaoa
3399,8972,100069,Ōpōtiki,Town,Opotiki
6,6,100029,Greytown,Town,Greytown
7,7,100994,Urenui,Town,Urenui
17,17,100186,Eketāhuna,Town,Eketahuna
36,37,100035,Hokitika,Town,Hokitika
37,38,100130,Whanganui,Town,Whanganui
43,44,100067,Oamaru,Town,Oamaru
45,46,100078,Papakura,Town,Papakura
46,47,100038,Invercargill,City,Invercargill
49,50,100253,Āria,Major Locality,Aria
56,58,100038,Invercargill,City,Invercargill
62,64,100161,Fairlie,Town,Fairlie
83,86,100038,Invercargill,City,Invercargill
85,88,100033,Hāwera,Town,Hawera
87,90,102750,Collingwood,Town,Collingwood
101,106,100167,Otautau,Town,Otautau
106,111,100025,Geraldine,Town,Geraldine
107,112,100128,Wakefield,Town,Wakefield
112,118,100108,Te Kūiti,Town,Te Kuiti
119,125,100167,Otautau,Town,Otautau
120,126,100238,Ōmarama,Major Locality,Omarama
128,134,100167,Otautau,Town,Otautau
135,142,100116,Upper Hutt,City,Upper Hutt
148,156,100126,Waitara,Town,Waitara
160,169,100139,Winton,Town,Winton
162,172,100183,Maungaturoto,Town,Maungaturoto
166,176,100155,Waikouaiti,Town,Waikouaiti
172,182,100073,Oxford,Town,Oxford
175,185,100160,Palmerston,Town,Palmerston
176,186,100205,Owaka,Town,Owaka
183,193,100176,Havelock,Town,Havelock
193,203,100130,Whanganui,Town,Whanganui
201,211,100139,Winton,Town,Winton
205,215,100027,Gore,Town,Gore
218,228,100112,Timaru,Town,Timaru
228,239,100219,Clinton,Town,Clinton
233,244,100028,Greymouth,Town,Greymouth
236,247,100135,Whakatāne,Town,Whakatane
239,250,100130,Whanganui,Town,Whanganui
243,254,104019,Takanini,Town,Takanini
245,256,100073,Oxford,Town,Oxford
250,261,104034,Lyttelton,Town,Lyttelton
255,266,100058,Milton,Town,Milton
258,269,100027,Gore,Town,Gore
263,274,103197,Cust,Town,Cust
264,275,100038,Invercargill,City,Invercargill
270,282,100016,Darfield,Town,Darfield
276,289,102839,Diamond Harbour,Town,Diamond Harbour
277,290,100027,Gore,Town,Gore
281,294,100028,Greymouth,Town,Greymouth
288,301,100097,Stratford,Town,Stratford
289,302,100128,Wakefield,Town,Wakefield
290,303,100003,Ashburton,Town,Ashburton
291,304,100139,Winton,Town,Winton
293,306,104035,Drury,Town,Drury
295,309,100160,Palmerston,Town,Palmerston
296,310,100139,Winton,Town,Winton
298,313,100171,Tapanui,Town,Tapanui
300,315,103140,Dunsandel,Town,Dunsandel
304,319,100003,Ashburton,Town,Ashburton
307,322,100027,Gore,Town,Gore
309,325,100101,Tākaka,Town,Takaka
315,331,100019,Edgecumbe,Town,Edgecumbe
318,334,100003,Ashburton,Town,Ashburton
335,351,100080,Picton,Town,Picton
339,355,100180,Lawrence,Town,Lawrence
340,356,100155,Waikouaiti,Town,Waikouaiti
349,365,100003,Ashburton,Town,Ashburton
357,373,100022,Feilding,Town,Feilding
362,378,100190,Cheviot,Town,Cheviot
363,379,100088,Rangiora,Town,Rangiora
371,387,100155,Waikouaiti,Town,Waikouaiti
380,396,100128,Wakefield,Town,Wakefield
388,404,100067,Oamaru,Town,Oamaru
395,411,100025,Geraldine,Town,Geraldine
396,412,100166,Ranfurly,Town,Ranfurly
397,413,100026,Gisborne,Town,Gisborne
407,423,100120,Waimate,Town,Waimate
417,433,100027,Gore,Town,Gore
418,434,100058,Milton,Town,Milton
425,441,100073,Oxford,Town,Oxford
429,445,100112,Timaru,Town,Timaru
430,446,100131,Warkworth,Town,Warkworth
434,450,100040,Kaikōura,Town,Kaikoura
439,455,103133,Governors Bay,Town,Governors Bay
440,456,100167,Otautau,Town,Otautau
454,470,100027,Gore,Town,Gore
462,478,100090,Riverton/Aparima,Town,Riverton/Aparima
465,481,100006,Blenheim,Town,Blenheim
466,482,100090,Riverton/Aparima,Town,Riverton/Aparima
467,483,100112,Timaru,Town,Timaru
480,498,100031,Hanmer Springs,Town,Hanmer Springs
487,506,100157,Rakaia,Town,Rakaia
489,508,100071,Ōtaki,Town,Otaki
495,514,100190,Cheviot,Town,Cheviot
501,520,100224,Hector,Major Locality,Hector
503,522,100038,Invercargill,City,Invercargill
506,525,100034,Helensville,Town,Helensville
513,532,100150,Methven,Town,Methven
519,538,100074,Paeroa,Town,Paeroa
523,542,100005,Balclutha,Town,Balclutha
527,548,100025,Geraldine,Town,Geraldine
529,550,100003,Ashburton,Town,Ashburton
536,557,100139,Winton,Town,Winton
548,571,100093,Rotorua,City,Rotorua
557,581,100065,New Plymouth,City,New Plymouth
558,582,100097,Stratford,Town,Stratford
562,586,100129,Wānaka,Town,Wanaka
574,601,100037,Inglewood,Town,Inglewood
578,607,100168,Roxburgh,Town,Roxburgh
583,612,100006,Blenheim,Town,Blenheim
587,616,100180,Lawrence,Town,Lawrence
594,623,100143,Kaiapoi,Town,Kaiapoi
602,631,100037,Inglewood,Town,Inglewood
608,637,102656,Kairanga,Town,Kairanga
609,638,100380,Karangahake,Major Locality,Karangahake
612,641,100065,New Plymouth,City,New Plymouth
615,644,100056,Masterton,Town,Masterton
616,645,100027,Gore,Town,Gore
620,649,100005,Balclutha,Town,Balclutha
622,651,100130,Whanganui,Town,Whanganui
623,652,104032,Wyndham,Town,Wyndham
626,655,100033,Hāwera,Town,Hawera
631,660,100032,Hastings,City,Hastings
633,662,100028,Greymouth,Town,Greymouth
639,668,100067,Oamaru,Town,Oamaru
662,693,100083,Pukekohe,Town,Pukekohe
666,697,103679,Riversdale,Town,Riversdale
668,699,104031,Mosgiel,Town,Mosgiel
670,701,100097,Stratford,Town,Stratford
686,717,100056,Masterton,Town,Masterton
691,722,100080,Picton,Town,Picton
695,726,100028,Greymouth,Town,Greymouth
698,729,100219,Clinton,Town,Clinton
701,733,100003,Ashburton,Town,Ashburton
702,734,101249,Lake Hāwea,Town,Lake Hawea
709,742,100008,Brightwater,Town,Brightwater
711,744,100171,Tapanui,Town,Tapanui
713,746,100001,Alexandra,Town,Alexandra
724,758,100067,Oamaru,Town,Oamaru
733,767,103679,Riversdale,Town,Riversdale
738,772,100204,Seddon,Town,Seddon
742,777,100195,Lumsden,Major Locality,Lumsden
748,784,100038,Invercargill,City,Invercargill
750,786,100205,Owaka,Town,Owaka
756,792,100067,Oamaru,Town,Oamaru
759,795,100131,Warkworth,Town,Warkworth
761,797,100072,Ōtorohanga,Town,Otorohanga
773,814,100017,Dargaville,Town,Dargaville
774,816,100051,Manaia,Town,Manaia
776,818,100135,Whakatāne,Town,Whakatane
778,820,100027,Gore,Town,Gore
779,821,100553,Maungakaramea,Town,Maungakaramea
781,823,100130,Whanganui,Town,Whanganui
784,826,100098,Taihape,Town,Taihape
787,829,100056,Masterton,Town,Masterton
788,830,100026,Gisborne,Town,Gisborne
789,831,103163,Mangatāwhiri,Town,Mangatawhiri
791,833,103163,Mangatāwhiri,Town,Mangatawhiri
793,835,100097,Stratford,Town,Stratford
803,846,100079,Pātea,Town,Patea
814,858,100183,Maungaturoto,Town,Maungaturoto
835,881,102769,Matatā,Town,Matata
843,889,100144,Ngāruawāhia,Town,Ngaruawahia
847,893,104024,Paraparaumu,Town,Paraparaumu
850,897,100137,Whangārei,City,Whangarei
860,907,100027,Gore,Town,Gore
873,921,100167,Otautau,Town,Otautau
885,933,100038,Invercargill,City,Invercargill
888,936,100058,Milton,Town,Milton
889,937,100994,Urenui,Town,Urenui
893,941,100171,Tapanui,Town,Tapanui
899,947,101958,Mōkau,Major Locality,Mokau
900,948,100033,Hāwera,Town,Hawera
903,951,104031,Mosgiel,Town,Mosgiel
914,962,100029,Greytown,Town,Greytown
915,963,100038,Invercargill,City,Invercargill
916,964,100120,Waimate,Town,Waimate
917,965,104031,Mosgiel,Town,Mosgiel
920,968,100193,Te Karaka,Town,Te Karaka
930,979,102662,Ōpaki,Town,Opaki
937,986,100167,Otautau,Town,Otautau
938,987,100994,Urenui,Town,Urenui
949,999,100062,Murupara,Town,Murupara
956,1009,100003,Ashburton,Town,Ashburton
960,1013,100065,New Plymouth,City,New Plymouth
977,1031,100137,Whangārei,City,Whangarei
979,1033,100026,Gisborne,Town,Gisborne
980,1034,100156,Ngatea,Town,Ngatea
989,1043,104024,Paraparaumu,Town,Paraparaumu
995,1049,100112,Timaru,Town,Timaru
996,1050,100033,Hāwera,Town,Hawera
1001,1057,104031,Mosgiel,Town,Mosgiel
1006,1065,100038,Invercargill,City,Invercargill
1015,1075,101237,Reporoa,Town,Reporoa
1018,1079,100068,Ohakune,Town,Ohakune
1024,1085,102927,Ohoka,Town,Ohoka
1025,1086,100124,Wairoa,Town,Wairoa
1031,1092,100018,Dunedin,City,Dunedin
1033,1094,100994,Urenui,Town,Urenui
1035,1096,102853,Loburn,Town,Loburn
1042,1103,100994,Urenui,Town,Urenui
1049,1112,100078,Papakura,Town,Papakura
1056,1119,100038,Invercargill,City,Invercargill
1059,1122,100165,Hikurangi,Town,Hikurangi
1060,1123,100166,Ranfurly,Town,Ranfurly
1061,1124,100110,Temuka,Town,Temuka
1076,1140,100110,Temuka,Town,Temuka
1085,1150,100032,Hastings,City,Hastings
1095,1160,100039,Kaikohe,Town,Kaikohe
1096,1161,100167,Otautau,Town,Otautau
1098,1163,104032,Wyndham,Town,Wyndham
1104,1169,100106,Te Aroha,Town,Te Aroha
1114,1179,100080,Picton,Town,Picton
1115,1180,104027,Paekākāriki,Town,Paekakariki
1119,1185,100078,Papakura,Town,Papakura
1126,1192,100160,Palmerston,Town,Palmerston
1133,1199,101296,Hunterville,Town,Hunterville
1134,1200,100130,Whanganui,Town,Whanganui
1138,1204,100188,Tuatapere,Town,Tuatapere
1153,1219,100112,Timaru,Town,Timaru
1157,1223,100017,Dargaville,Town,Dargaville
1158,1224,100079,Pātea,Town,Patea
1161,1227,100063,Napier,City,Napier
1163,1229,100082,Porirua,City,Porirua
1164,1230,100038,Invercargill,City,Invercargill
1169,1235,100097,Stratford,Town,Stratford
1180,1246,100070,Ōpunake,Town,Opunake
1181,1247,100188,Tuatapere,Town,Tuatapere
1182,1248,102769,Matatā,Town,Matata
1184,1250,104032,Wyndham,Town,Wyndham
1187,1253,1000035,The Pines Beach,Major Locality,The Pines Beach
1190,1256,100130,Whanganui,Town,Whanganui
1191,1257,100156,Ngatea,Town,Ngatea
1193,1259,100137,Whangārei,City,Whangarei
1198,1264,100025,Geraldine,Town,Geraldine
1208,1276,100027,Gore,Town,Gore
1209,1277,100201,Piopio,Town,Piopio
1210,1278,100011,Carterton,Town,Carterton
1214,1282,100137,Whangārei,City,Whangarei
1218,1287,100018,Dunedin,City,Dunedin
1227,1296,100150,Methven,Town,Methven
1236,1306,100083,Pukekohe,Town,Pukekohe
1237,1307,100083,Pukekohe,Town,Pukekohe
1247,1317,100082,Porirua,City,Porirua
1251,1323,100205,Owaka,Town,Owaka
1257,1329,100039,Kaikohe,Town,Kaikohe
1258,1330,100138,Whitianga,Town,Whitianga
1266,1338,100137,Whangārei,City,Whangarei
1276,1350,100180,Lawrence,Town,Lawrence
1277,1351,200003,Marlborough Sounds,Major Locality,Marlborough Sounds
1278,1352,100070,Ōpunake,Town,Opunake
1282,1356,104035,Drury,Town,Drury
1285,1360,100166,Ranfurly,Town,Ranfurly
1287,1362,100088,Rangiora,Town,Rangiora
1288,1363,100077,Palmerston North,City,Palmerston North
1291,1366,100108,Te Kūiti,Town,Te Kuiti
1292,1367,100056,Masterton,Town,Masterton
1293,1368,100109,Te Puke,Town,Te Puke
1301,1377,104024,Paraparaumu,Town,Paraparaumu
1304,1380,100167,Otautau,Town,Otautau
1305,1381,100078,Papakura,Town,Papakura
1310,1386,100204,Seddon,Town,Seddon
1313,1389,100067,Oamaru,Town,Oamaru
1317,1393,100006,Blenheim,Town,Blenheim
1324,1400,100038,Invercargill,City,Invercargill
1326,1403,100167,Otautau,Town,Otautau
1344,1425,100005,Balclutha,Town,Balclutha
1355,1436,100038,Invercargill,City,Invercargill
1362,1443,100168,Roxburgh,Town,Roxburgh
1364,1445,100032,Hastings,City,Hastings
1367,1448,100054,Martinborough,Town,Martinborough
1372,1454,100163,Māpua,Town,Mapua
1373,1455,104076,Runanga,Town,Runanga
1376,1458,100028,Greymouth,Town,Greymouth
1384,1467,100208,Sanson,Town,Sanson
1385,1468,100112,Timaru,Town,Timaru
1388,1471,100167,Otautau,Town,Otautau
1391,1474,100035,Hokitika,Town,Hokitika
1398,1481,100080,Picton,Town,Picton
1402,1485,100032,Hastings,City,Hastings
1417,1501,100040,Kaikōura,Town,Kaikoura
1419,1505,100067,Oamaru,Town,Oamaru
1428,1515,104043,Spring Creek,Major Locality,Spring Creek
1442,1529,100128,Wakefield,Town,Wakefield
1450,1537,100005,Balclutha,Town,Balclutha
1482,1571,103226,Tai Tapu,Town,Tai Tapu
1495,1585,100017,Dargaville,Town,Dargaville
1508,1599,100065,New Plymouth,City,New Plymouth
1510,1601,100060,Morrinsville,Town,Morrinsville
1515,1606,100130,Whanganui,Town,Whanganui
1521,1612,100178,Tāneatua,Town,Taneatua
1526,1617,100108,Te Kūiti,Town,Te Kuiti
1528,1619,100106,Te Aroha,Town,Te Aroha
1531,1622,100026,Gisborne,Town,Gisborne
1536,1627,100070,Ōpunake,Town,Opunake
1543,1634,100010,Cambridge,Town,Cambridge
1549,1640,100060,Morrinsville,Town,Morrinsville
1553,1644,100072,Ōtorohanga,Town,Otorohanga
1564,1655,100031,Hanmer Springs,Town,Hanmer Springs
1576,1669,100139,Winton,Town,Winton
1591,1685,100167,Otautau,Town,Otautau
1594,1688,100003,Ashburton,Town,Ashburton
1601,1695,100086,Raetihi,Town,Raetihi
1603,1697,100175,Tīrau,Town,Tirau
1604,1698,100186,Eketāhuna,Town,Eketahuna
1609,1703,100137,Whangārei,City,Whangarei
1617,1711,100097,Stratford,Town,Stratford
1618,1712,100077,Palmerston North,City,Palmerston North
1629,1724,100165,Hikurangi,Town,Hikurangi
1632,1729,100006,Blenheim,Town,Blenheim
1635,1732,100180,Lawrence,Town,Lawrence
1636,1733,100188,Tuatapere,Town,Tuatapere
1654,1753,100056,Masterton,Town,Masterton
1659,1758,100994,Urenui,Town,Urenui
1662,1761,100073,Oxford,Town,Oxford
1670,1769,100067,Oamaru,Town,Oamaru
1673,1773,100011,Carterton,Town,Carterton
1675,1775,100120,Waimate,Town,Waimate
1685,1785,104037,Waikanae,Town,Waikanae
1692,1792,100107,Te Awamutu,Town,Te Awamutu
1694,1794,100027,Gore,Town,Gore
1699,1799,100221,Waikuku Beach,Town,Waikuku Beach
1706,1806,100112,Timaru,Town,Timaru
1709,1809,100038,Invercargill,City,Invercargill
1710,1810,103679,Riversdale,Town,Riversdale
1726,1827,100108,Te Kūiti,Town,Te Kuiti
1730,1831,103679,Riversdale,Town,Riversdale
1732,1833,100122,Waipawa,Town,Waipawa
